"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1790825091183386677","Wed May 15 23:00:37 +0000 2024","0","@twtyudis Di ikn pula wkwkw","1790879990659326404","","twtyudis","in","Russian Federation","0","1","0","https://x.com/luthfifadhli55/status/1790879990659326404","92930654","luthfifadhli55"
"1790879418912792589","Wed May 15 22:58:21 +0000 2024","0","Presiden terpilih prabowo subianto tegas nyatakan sikap akan lanjutkan pembagunan IKN https://t.co/YnSwXGSzyR","1790879418912792589","https://pbs.twimg.com/media/GNp7VZDaEAAYw7d.jpg","","in","Palu Barat, Sulawesi Tenngah","0","0","0","https://x.com/Wulanda94104964/status/1790879418912792589","1413402709227577349","Wulanda94104964"
"1790879118353199482","Wed May 15 22:57:09 +0000 2024","0","Prabowo: Memindahkan Ibu Kota ke IKN Harus dengan Sumber Daya Dalam Negeri https://t.co/Nu3XnPtueE #beritajogja #jogja #jogjaistimewa https://t.co/Y3IaqaS9ir","1790879118353199482","https://pbs.twimg.com/media/GNp7EWRbAAAU46_.jpg","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/Harian_Jogja/status/1790879118353199482","118371948","Harian_Jogja"
"1790767921360437381","Wed May 15 22:55:33 +0000 2024","0","@PelatihT1dur Yang ketawa gue keluarin dari grup","1790878715079209387","","PelatihT1dur","in","Jakarta Utara, DKI Jakarta","0","0","0","https://x.com/KangTebe3/status/1790878715079209387","1404395904933580814","KangTebe3"
"1790877612996440212","Wed May 15 22:51:10 +0000 2024","0","GE Vernova Ikut Berpartisipasi Ciptakan Listrik Bersih di IKN https://t.co/cqGnwtanbQ","1790877612996440212","","","in","Jakarta, Indonesia","0","1","0","https://x.com/Bisniscom/status/1790877612996440212","118646322","Bisniscom"
"1790724182831169845","Wed May 15 22:48:47 +0000 2024","1019","@tanyarlfes Gak mungkin gratis semua PTN. Orang negara maju kayak Jerman aja yg katanya kuliahnya gratis tuh ada biaya nya loh kalo gak salah 30 apa 300 euro per semester tapi itu udah mencakup buat transportasi kantin dll *cmiiw Indo negara berflower makan gratis mau dijalanin IKN","1790877015312384199","","tanyarlfes","in","","5","23","59","https://x.com/palingteguh/status/1790877015312384199","781195672116604928","palingteguh"
"1790876428327899334","Wed May 15 22:46:28 +0000 2024","0","Anies-Cak Imin ternyata yg benar dgn program Perubahan Kaji ulang IKN. Tapi buzer Prabowo antipati krn melawan berkelanjutannya Jokowi. https://t.co/3IqWXGbCZ8","1790876428327899334","https://pbs.twimg.com/media/GNp4ncnbgAASKt4.jpg","","in","","0","0","0","https://x.com/Rfadlis1/status/1790876428327899334","948751735392120832","Rfadlis1"
"1790702884054786190","Wed May 15 22:41:29 +0000 2024","0","@tanyarlfes yang kebutuhan primer itu ikn doang ","1790875176789528671","","tanyarlfes","in","saturnus","0","0","0","https://x.com/nayhuangsgf/status/1790875176789528671","1632767595119267841","nayhuangsgf"
"1790875118086107389","Wed May 15 22:41:15 +0000 2024","0","IKN sebagai kebanggan bangsa menuju Indonesia emas #IKN #IKNNusantara #InvestasiIKN #IKNMajukanIndonesia #ekonomi #prayforsumbar sandra dewi ten hag Amad sulsel makassar https://t.co/rfldu4TTSt","1790875118086107389","https://pbs.twimg.com/media/GNp3bcmaQAAhVpX.jpg","","in","","0","0","0","https://x.com/Mitadwiku/status/1790875118086107389","1781204606342844416","Mitadwiku"
"1790874798513705132","Wed May 15 22:39:59 +0000 2024","0","IKN sebagai kebanggan bangsa menuju Indonesia emas #IKN #IKNNusantara #InvestasiIKN #IKNMajukanIndonesia #ekonomi #prayforsumbar sandra dewi ten hag Amad sulteng palu https://t.co/xBYy9IA5EK","1790874798513705132","https://pbs.twimg.com/media/GNp3I5Rb0AAtdPX.jpg","","in","","0","0","0","https://x.com/Beren009988197/status/1790874798513705132","1649424869505789952","Beren009988197"
"1790874614119457057","Wed May 15 22:39:15 +0000 2024","0","Nilai investasi di Balikpapan meningkat pesat berkat pembangunan IKN Nusantara https://t.co/bDrX2wFLbl","1790874614119457057","https://pbs.twimg.com/media/GNp2-FZa0AAMAyr.jpg","","in","East Borneo, Indonesia","0","0","0","https://x.com/Nomahbirashn/status/1790874614119457057","312852705","Nomahbirashn"
"1790874460171718739","Wed May 15 22:38:38 +0000 2024","0","Trotoar untuk pejalan kaki di IKN Nusantara https://t.co/446ixlQM60","1790874460171718739","https://pbs.twimg.com/media/GNp21IFa0AMTGek.jpg","","in","East Borneo, Indonesia","0","0","0","https://x.com/Nomahbirashn/status/1790874460171718739","312852705","Nomahbirashn"
"1790874439670006011","Wed May 15 22:38:33 +0000 2024","0","IKN sebagai kebanggan bangsa menuju Indonesia emas #IKN #IKNNusantara #InvestasiIKN #IKNMajukanIndonesia #ekonomi #prayforsumbar sandra dewi ten hag Amad surabaya jatim https://t.co/tr0Wpqt2ob","1790874439670006011","https://pbs.twimg.com/media/GNp2z__bsAALpcv.jpg","","in","","0","0","0","https://x.com/Aelya1870183265/status/1790874439670006011","1649239582255337472","Aelya1870183265"
"1790874393868144843","Wed May 15 22:38:22 +0000 2024","0","Presiden berkantor di IKN Juli 2024 smart defense system diterapkan https://t.co/v15O8xvQ55","1790874393868144843","https://pbs.twimg.com/media/GNp2xTGbAAAG56E.jpg","","in","East Borneo, Indonesia","0","0","0","https://x.com/Nomahbirashn/status/1790874393868144843","312852705","Nomahbirashn"
"1790873965512282414","Wed May 15 22:36:40 +0000 2024","0","IKN sebagai kebanggan bangsa menuju Indonesia emas #IKN #IKNNusantara #InvestasiIKN #IKNMajukanIndonesia #ekonomi #prayforsumbar sandra dewi ten hag Amad sumbar padang https://t.co/RsrEMKNXtH","1790873965512282414","https://pbs.twimg.com/media/GNp2YW9bQAA9-Do.jpg","","in","","0","0","0","https://x.com/vernandouda/status/1790873965512282414","1701512721618141184","vernandouda"
"1790824780461174864","Wed May 15 22:35:45 +0000 2024","0","@liputan6dotcom KPU? Mesin kebohongan yg dibuat rezim tapi legal....","1790873731616882862","","liputan6dotcom","in","Jakarta Utara, DKI Jakarta","0","0","0","https://x.com/KangTebe3/status/1790873731616882862","1404395904933580814","KangTebe3"
"1790631875813478711","Wed May 15 22:34:00 +0000 2024","0","@el4n9bint4n9 Mantap... Bisa dipakai Modal bikin IKN.","1790873292804604363","","el4n9bint4n9","in","","0","0","0","https://x.com/Mardini444222/status/1790873292804604363","1738898397770440704","Mardini444222"
"1790872756172767487","Wed May 15 22:31:52 +0000 2024","0","Prabowo Subianto menilai jika modal utama dalam memindahkan dan membangun IKN harus berasal dari sumber daya dalam negeri. #prabowosubianto #IKN #MenteriPertahanan https://t.co/LWLCcfs8wn","1790872756172767487","","","in","Sulawesi Tengah, Indonesia","0","0","0","https://x.com/gemasulawesi/status/1790872756172767487","1085760348798410753","gemasulawesi"
"1790871806175531490","Wed May 15 22:28:06 +0000 2024","69","Jika Jakarta Masih Berstatus Ibukota Lalu Status IKN Apa? Ibukota Nanti.. https://t.co/90Go5Fl0Z5","1790871806175531490","","","in","Jakarta","1","12","18","https://x.com/Kanseulir/status/1790871806175531490","279312062","Kanseulir"
"1790737628977156472","Wed May 15 22:25:26 +0000 2024","3","@aniesbaswedan demi sukses nya perubahan 2029 pak @aniesbaswedan harus menjadi gubernur jakarta kita tunjukan pak bahwa jakarta lebih ramah di bandingkan ikn.","1790871135481118833","","aniesbaswedan","in","Finland","0","0","0","https://x.com/exoxe85/status/1790871135481118833","1697419461983432704","exoxe85"
"1790720269017059377","Wed May 15 22:20:05 +0000 2024","1","@AsepWitoko Gak guna itu IKN ini lebih penting. @jokowi @AgusYudhoyono @prabowo @erickthohir","1790869791668097060","","AsepWitoko","in","","0","0","0","https://x.com/draba_laudra88/status/1790869791668097060","601573627","draba_laudra88"
"1790640971669250478","Wed May 15 22:19:45 +0000 2024","0","@psi_id @grace_nat Melok...ke IKN..yA?","1790869705861026048","","psi_id","in","","0","0","0","https://x.com/Tokek15785868/status/1790869705861026048","1397684920282062851","Tokek15785868"
"1790868744992116995","Wed May 15 22:15:56 +0000 2024","0","Waspada dan Hati2 Terhadap Makhluk2 Ghoib Penunggu Istana di Alas IKN Kalau Ketemu Gunakan BPJS KRiS Untuk MenampolNya","1790868744992116995","","","in","","0","0","0","https://x.com/AchmadGandut/status/1790868744992116995","1603623576091136000","AchmadGandut"
"1790571822578270376","Wed May 15 22:12:33 +0000 2024","0","@UGM_FESS monitoring pembangunan proyek IKN","1790867895440036336","","UGM_FESS","in","Yogyakarta, Indonesia","0","0","0","https://x.com/luckyhuzky/status/1790867895440036336","1490145736960638976","luckyhuzky"
"1790865390450692476","Wed May 15 22:12:00 +0000 2024","0","@noviantiekasari Disuruh pindah ke IKN ya maneh no?","1790867754373010010","","noviantiekasari","in","Kandang Sebelah Rumah Pak RT","0","1","0","https://x.com/bapakayammmm/status/1790867754373010010","174217890","bapakayammmm"
"1790864357683024134","Wed May 15 21:58:30 +0000 2024","0","Atur2 aja. Yg padat nnti IKN. Kalo IKN diguncang gempa jg pd rubuh semua itu bangunan.","1790864357683024134","","","in","","0","0","0","https://x.com/kalotwdiem/status/1790864357683024134","1559122041839976448","kalotwdiem"
"1790757639045210506","Wed May 15 21:49:47 +0000 2024","0","@Mdy_Asmara1701 Untuk DKI kayanya g apa apa karena DKI kan levelnya udah nasional. lagian banyak yg blum selesai ketika d tinggal pak anies. Dan orang orang itu udah pada di IKN g banyak yg recokin.","1790862165559390422","","Mdy_Asmara1701","in","Jepara, Indonesia","0","1","0","https://x.com/Sri_nuryantiK/status/1790862165559390422","918868911545753600","Sri_nuryantiK"
"1790859566542111121","Wed May 15 21:39:27 +0000 2024","0","Balikpapan Berkembang! Dengan IKN Nusantara investasi di Balikpapan melonjak drastis. Kota ini menjadi magnet bagi investor dan pelaku bisnis nasional maupun internasional. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/3GgsAhy2oz","1790859566542111121","https://pbs.twimg.com/media/GNppR0Da0AA0ktm.jpg","","in","","0","0","0","https://x.com/NanaLeonyy1/status/1790859566542111121","1083936726341451776","NanaLeonyy1"
"1790680396134592718","Wed May 15 21:30:33 +0000 2024","0","@itsquaileggs Soalnya kebutuhan primernya ikn sm makan siang bang","1790857324804100202","","itsquaileggs","in","Banyuwangi, Indonesia","0","0","0","https://x.com/afiyahm_/status/1790857324804100202","2991121440","afiyahm_"
"1790411851995787474","Wed May 15 21:26:24 +0000 2024","0","@DrEvaChaniago Efek mabuk IKN nya @jokowi ini! Ngga punya duit banyak gaya.","1790856280682414202","","DrEvaChaniago","in","Jakarta","0","0","0","https://x.com/RagilKusuma89/status/1790856280682414202","2187484152","RagilKusuma89"
"1790855933184168228","Wed May 15 21:25:01 +0000 2024","2","Tapi ikn primer","1790855933184168228","","","in","","0","0","0","https://x.com/dakuy_iskandar/status/1790855933184168228","1096341132043202560","dakuy_iskandar"
