"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1596785649255710720","Sun Nov 27 08:39:00 +0000 2022","0","Alasan Nasdem Abstain soal Usulan Revisi UU IKN Taufik Basari: Bukan Kita tak Dukung Pemerintah #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #UUIKN #revisiUUIKN #Nasdem https://t.co/57SXhzf0Hg lewat @tribunkaltim","1596785649255710720","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1596785649255710720","103551225","tribunkaltim"
"1596716327267618816","Sun Nov 27 04:03:32 +0000 2022","0","Alasan Nasdem Abstain soal Usulan Revisi UU IKN Taufik Basari: Bukan Kita tak Dukung Pemerintah #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #UUIKN #revisiUUIKN #Nasdem https://t.co/57SXhyXXFg lewat @tribunkaltim","1596716327267618816","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1596716327267618816","103551225","tribunkaltim"
"1596408161459589121","Sat Nov 26 07:39:00 +0000 2022","0","Jajaki Kerja Sama dengan Brunei Darussalam Kementerian PUPR Tawarkan Sejumlah Proyek termasuk IKN #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #BruneiDarussalam https://t.co/r3aC8JlcMB lewat @tribunkaltim","1596408161459589121","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1596408161459589121","103551225","tribunkaltim"
"1596333995444563973","Sat Nov 26 02:44:17 +0000 2022","0","Jajaki Kerja Sama dengan Brunei Darussalam Kementerian PUPR Tawarkan Sejumlah Proyek termasuk IKN #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #BruneiDarussalam https://t.co/r3aC8JDm0J lewat @tribunkaltim","1596333995444563973","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1596333995444563973","103551225","tribunkaltim"
"1596066535646588928","Fri Nov 25 09:01:30 +0000 2022","0","Tahukah kamu #SobatKom? Ada beberapa kriteria yang mendasari terpilihnya Provinsi Kalimantan Timur menjadi lokasi Ibu Kota Negara baru. Apa saja kriterianya? Yuk simak informasi berikut. @ikn_id #sakuinformasi #sakuineko1 #kontenikpm #IKN #IbuKotaNusantara #Nusantara https://t.co/Et516CGXde","1596066535646588928","https://pbs.twimg.com/media/FiZeC82aUAAbakZ.jpg","","in","Jakarta","0","0","0","https://twitter.com/sakuinformasi/status/1596066535646588928","3022696022","sakuinformasi"
"1595713584893464580","Thu Nov 24 09:39:00 +0000 2022","0","6 Fraksi Terima Revisi UU IKN Masuk Prolegnas Prioritas 2023 PKS - Demokrat Tolak Nasdem Abstain #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #UUIKN https://t.co/j04TzlyPRv lewat @tribunkaltim","1595713584893464580","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1595713584893464580","103551225","tribunkaltim"
"1595624734141468674","Thu Nov 24 03:45:56 +0000 2022","0","6 Fraksi Terima Revisi UU IKN Masuk Prolegnas Prioritas 2023 PKS - Demokrat Tolak Nasdem Abstain #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #UUIKN https://t.co/j04TzlQqJ3 lewat @tribunkaltim","1595624734141468674","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1595624734141468674","103551225","tribunkaltim"
"1595267840822906881","Wed Nov 23 04:07:46 +0000 2022","0","Pemerintah menjabarkan setidaknya akan ada 3 jenis insentif supertax deduction yang ditawarkan kepada para investor di Ibu Kota Nusantara (IKN). Apa saja itu? Cari tahu selengkapnya di sini. #insentifpajak #pajak #ibukotanusantara #IKN #supertaxdeduction https://t.co/LukNDMXXsz","1595267840822906881","","","in","Jakarta, Indonesia","0","0","0","https://twitter.com/DDTCNews/status/1595267840822906881","743982727095947265","DDTCNews"
"1594999379383189504","Tue Nov 22 10:21:00 +0000 2022","0","Pemerintah mengaku sedang melakukan harmonisasi atas 2 rancangan peraturan pemerintah (RPP) terkait dengan Ibu Kota Nusantara (IKN). https://t.co/DXGVsfIWmY #IbuKotaNusantara #IKN #RPP #insentifpajak","1594999379383189504","","","in","Jakarta, Indonesia","0","0","0","https://twitter.com/DDTCNews/status/1594999379383189504","743982727095947265","DDTCNews"
"1594958610248830977","Tue Nov 22 07:39:00 +0000 2022","0","Termasuk Lembaga yang Lebih Dulu Pindah ke IKN Nusantara Bank Indonesia Mulai Persiapkan Tahun 2023 #BankIndonesia #GubernurBI #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur https://t.co/Ujug3H6jJa lewat @tribunkaltim","1594958610248830977","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1594958610248830977","103551225","tribunkaltim"
