created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Nov 02 13:17:48 +0000 2023;1720067686280077560;"Perdana Berpantun di IKN Nusantara, Jokowi Sampaikan Pantun Pinjam Dulu Seratus di Depan Para CEO  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #pinjamduluseratus #Jokowi  https://t.co/Fv1I8Ux7RE lewat @tribunkaltim";0;0;0;0;in;103551225;1720067686280077560;tribunkaltim;https://twitter.com/tribunkaltim/status/1720067686280077560
Thu Nov 02 13:09:00 +0000 2023;1720065470991102008;"Momen Jokowi Pantau Pembangunan IKN dari Atas Kantor Presiden  &lt  #Jokowi #IKN #IbuKotaNusantara https://t.co/iFW4YCrBV7";0;1;0;7;in;23343960;1720065470991102008;kompascom;https://twitter.com/kompascom/status/1720065470991102008
Thu Nov 02 12:04:25 +0000 2023;1720049220365975646;"Antony menjadi salah satu pemain yang disorot dengan tajam. Apalagi kontribusinya masih amat minim musim ini ?#DianSastro #Palestina #Yahudi #GadisKretek #Korsel #IbuKotaNusantara #ElkanBaggott #Filipina #Seta #Arhan #jokerbola #jokerbolainfo #jokerbolanews #slotgacor #slotparlay https://t.co/Z5Xl2hVr4v";0;0;0;1;in;3319692744;1720049220365975646;jokerbola88;https://twitter.com/jokerbola88/status/1720049220365975646
Thu Nov 02 11:43:49 +0000 2023;1720044033962316148;"anjir ga kebayang sebagus apa ikn nanti, energi bersih, rapi, dan yang pasti tidak polusi #PLNsukseskanIKN #IbuKotaNusantara https://t.co/JSCRCZe5B0";0;0;0;0;in;1636205188448145408;1720044033962316148;wortel_keju;https://twitter.com/wortel_keju/status/1720044033962316148
Thu Nov 02 11:31:32 +0000 2023;1720040945675304966;"Berpantun di IKN, Jokowi: Supaya Pembangunan Maju Terus, Pinjam Dulu Seratus  &lt  #Jokowi #IKN #Pantun #IbuKotaNusantara https://t.co/ACgXrBG7RP";3;8;5;29;in;23343960;1720040945675304966;kompascom;https://twitter.com/kompascom/status/1720040945675304966
Thu Nov 02 10:31:22 +0000 2023;1720025802761466321;"Berniatlah melupakanku....  #diemut #semangka #diansastro #ibukotanusantara #gadiskretekpremier #elkanbaggot #setan #palestina #wer1standsforrony #sore #guru #korsel #emyu https://t.co/MvmHlkfQ1l";0;0;0;1;in;1682575251623014400;1720025802761466321;gameterpopuler_;https://twitter.com/gameterpopuler_/status/1720025802761466321
Thu Nov 02 08:50:28 +0000 2023;1720000411166502957;"Dari ‘Abdillah bin ‘Amr bin Al ‘Ash, Rasulullah Shallallahu ‘Alaihi Wa sallam bersabda:  “Semua dosa orang yang mati syahid akan diampuni kecuali hutang.” (HR. Muslim no. 1886) #Semangka #IbukotaNusantara  Selengkapnya: https://t.co/09ZioKkzOd";1;0;0;1;in;1699562925604945920;1720000411166502957;laduni_comm;https://twitter.com/laduni_comm/status/1720000411166502957
Thu Nov 02 08:29:04 +0000 2023;1719995025990582350;"Ikan lohan ikan gabus Direndam dulu baru direbus Supaya pembangunan maju terus Pinjam dulu seratus  #PresidenRI #Jokowi #Pantun #PinjamDuluSeratus #IbuKotaNusantara #IKNNusantara #Pembangunan #Kalimantan #VideoViral #PantunPresiden #PantunJokowi #InfoTerkini https://t.co/iNtXq4MtWF";1;0;0;1;in;998801336601788417;1719995025990582350;finindonesia;https://twitter.com/finindonesia/status/1719995025990582350
Thu Nov 02 07:47:08 +0000 2023;1719984469724250558;"REKOMENDASI SITUS SLOT GACOR TAHUN INI ! ! !  🌟 METODE PEMBAYARAN 🌟  ● Semua Bank Indonesia  ● E-Wallet Lengkap &amp  QRIS   #Palestina #Yahudi #IbuKotaNusantara #HAMAS #SalmaSalsabil  #situsgacor #VROOMVROOM #337sports #slotmahjong #pragmatic https://t.co/AM0ux8Zvjv";0;0;0;0;in;1381850501357076482;1719984469724250558;337sports_ofc;https://twitter.com/337sports_ofc/status/1719984469724250558
Thu Nov 02 03:07:47 +0000 2023;1719914171087909003;"Presiden Jokowi Groundbreaking Bandara IKN Demi Tingkatkan Konektivitas dan Daya Saing  Berita selengkapnya di https://t.co/h15hHzhW2m  #sfconsulting #sfgroup #pajakuntukkita #ibukotanusantara #kanwilbeacukai #konsultan #pajak #legal #customs #transferpricing #compliance https://t.co/8ZSxx5b8RI";0;0;0;0;in;938977649182908416;1719914171087909003;consulting_sf;https://twitter.com/consulting_sf/status/1719914171087909003
Thu Nov 02 02:39:00 +0000 2023;1719906926350192933;"Ada Ridwan Kamil dalam Rombongan Jokowi ke IKN Nusantara, Alasan Presiden Undang Khusus Kang Emil  #RidwanKamil #Jokowi #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur  https://t.co/RudmK8sFk8 lewat @tribunkaltim";0;0;0;0;in;103551225;1719906926350192933;tribunkaltim;https://twitter.com/tribunkaltim/status/1719906926350192933
Thu Nov 02 01:38:25 +0000 2023;1719891680592326679;"IKN Pelit  #ikn #ibukotanusantara #ibukota  https://t.co/tFciYBW1mk";0;0;0;0;in;224204467;1719891680592326679;batamtoday;https://twitter.com/batamtoday/status/1719891680592326679
Wed Nov 01 15:20:00 +0000 2023;1719736050250399852;"Jokowi Groundbreaking Bandara IKN, Targetkan 2024 Siap Beroperasi #sinpotv #jokowi #groundbreaking #ibukotanusantara https://t.co/rudpLqlEf7";0;0;0;0;in;1012174601055449088;1719736050250399852;IdSinpo;https://twitter.com/IdSinpo/status/1719736050250399852
Wed Nov 01 13:55:33 +0000 2023;1719714797598724145;"Ada Ridwan Kamil dalam Rombongan Jokowi ke IKN Nusantara, Alasan Presiden Undang Khusus Kang Emil  #RidwanKamil #Jokowi #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur  https://t.co/RudmK8td9G lewat @tribunkaltim";0;0;0;0;in;103551225;1719714797598724145;tribunkaltim;https://twitter.com/tribunkaltim/status/1719714797598724145
Wed Nov 01 10:38:00 +0000 2023;1719665083796570138;"Jokowi menargetkan Bandar Udara Ibu Kota Nusantara (Bandara IKN) beroperasi penuh pada 2024.  #merahputihcom #jokowi #bandaraikn #ibukotanusantara https://t.co/HgUisTTsjB";0;0;0;0;in;2714869507;1719665083796570138;newsmerahputih;https://twitter.com/newsmerahputih/status/1719665083796570138
Wed Nov 01 08:48:05 +0000 2023;1719637421846114638;"Bandara IKN terletak di Kecamatan Penajam, Kabupaten Penajam Paser Utara, Kalimantan Timur. Bandara tersebut merupakan bandara khusus yang digunakan untuk mendukung pelayanan kegiatan pemerintahan dan konektivitas di IKN.  #MenghubungkanIndonesia #IbuKotaNusantara https://t.co/VE46IhsoZ6";0;1;1;14;in;2915401872;1719637415890206852;kemenhub151;https://twitter.com/kemenhub151/status/1719637421846114638
Wed Nov 01 08:48:03 +0000 2023;1719637415890206852;"#KawulaModa, Rabu, 1 November 2023, Presiden Republik Indonesia @jokowi didampingi Menteri Perhubungan @budikaryas bersama sejumlah menteri Kabinet Indonesia Maju melakukan peletakan batu pertama (groundbreaking) Bandara IKN.   #MenghubungkanIndonesia #IbuKotaNusantara https://t.co/amOTYM4WSS";1;4;0;19;in;2915401872;1719637415890206852;kemenhub151;https://twitter.com/kemenhub151/status/1719637415890206852
Wed Nov 01 03:45:12 +0000 2023;1719561197685719375;"Mahasiswa tingkat 2 dari kampus mana nih yang ngedesain sama bikin animasi Bandara Ibukota Nusantara? Hayoo ngaku hayo ngakuu...!!! #Groundbreaking #BandaraIKN #IbuKotaNusantara";0;0;0;1;in;253946475;1719561197685719375;darrwis;https://twitter.com/darrwis/status/1719561197685719375
Sun Oct 29 15:41:29 +0000 2023;1718654294881345808;"Melantik Presiden 2024 di IBU KOTA NUSANTARA ( IKN ),, Jakarta sudah terlalu sumpek. @jokowi @prabowo @ganjarpranowo @aniesbaswedan #ibukotanusantara https://t.co/yYd0FuhK4u";0;0;0;0;in;1453058675438878721;1718654294881345808;SewuSofyan;https://twitter.com/SewuSofyan/status/1718654294881345808
Sun Oct 29 02:09:00 +0000 2023;1718449824922517749;"Visi Misi Prabowo-Gibran, Ganjar-Mahfud,  Anies-Muhaimin soal IKN Nusantara, Penjelasan Cak Imin  #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #PrabowoGibran #GanjarMahfud #AniesMuhaimin  https://t.co/JxjxNPZmxj lewat @tribunkaltim";0;0;0;0;in;103551225;1718449824922517749;tribunkaltim;https://twitter.com/tribunkaltim/status/1718449824922517749
Sun Oct 29 00:27:04 +0000 2023;1718424174254051813;"Visi Misi Prabowo-Gibran, Ganjar-Mahfud,  Anies-Muhaimin soal IKN Nusantara, Penjelasan Cak Imin  #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #PrabowoGibran #GanjarMahfud #AniesMuhaimin  https://t.co/JxjxNPZUmR lewat @tribunkaltim";0;0;0;0;in;103551225;1718424174254051813;tribunkaltim;https://twitter.com/tribunkaltim/status/1718424174254051813
Sat Oct 28 00:47:04 +0000 2023;1718066819620319512;"Bagaimana opini teman-teman mengenai pemindahan Ibu Kota ke Kalimantan menjadi Ibu Kota Nusantara? Apakah itu keputusan yang tepat?  #zonamahasiswa #opini #opinipublik #zonauangᅠ #zonajajan #ikn #ibukotanusantara #Mahasiswa #Indonesia";0;0;1;0;in;1418535702833229826;1718066819620319512;iqiqoke;https://twitter.com/iqiqoke/status/1718066819620319512
Fri Oct 27 23:08:07 +0000 2023;1718041918364635451;"Progres Pembangunan Kantor Kepresidenan di IKN Nusantara dan Konektivitas Bandara VVIP  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #BandaraVVIP #KantorPresiden  https://t.co/30CrWReZgT lewat @tribunkaltim";0;0;0;0;in;103551225;1718041918364635451;tribunkaltim;https://twitter.com/tribunkaltim/status/1718041918364635451
Wed Oct 25 17:39:02 +0000 2023;1717234327015379411;"Infrastruktur jalan pedesaan akan makin memudahkan akses menuju wisata  #IKN #IbuKotaNusantara #IndonesiaMaju https://t.co/aqJAZv9aH9";0;0;0;0;in;1543500207031488513;1717234327015379411;JaneManatad_;https://twitter.com/JaneManatad_/status/1717234327015379411
Wed Oct 25 02:39:00 +0000 2023;1717007823576367218;"Kehilangan Dana Bagi Hasil Rp 1,6 Triliun, Kukar Kecewa tak Dilibatkan dalam IKN Nusantara  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Kukar #kutaikartanegara #InfoKukar #BeritaKukar #KabarKukar  https://t.co/bMtDju4BXy lewat @tribunkaltim";0;0;0;0;in;103551225;1717007823576367218;tribunkaltim;https://twitter.com/tribunkaltim/status/1717007823576367218
Tue Oct 24 22:49:58 +0000 2023;1716950184981360679;"Kehilangan Dana Bagi Hasil Rp 1,6 Triliun, Kukar Kecewa tak Dilibatkan dalam IKN Nusantara  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Kukar #kutaikartanegara #InfoKukar #BeritaKukar #KabarKukar  https://t.co/bMtDju59N6 lewat @tribunkaltim";0;0;0;0;in;103551225;1716950184981360679;tribunkaltim;https://twitter.com/tribunkaltim/status/1716950184981360679
Mon Oct 23 09:39:00 +0000 2023;1716388745350459627;"Skema Pemindahan ASN ke IKN Nusantara, 47 Tower Hunian sudah Siap Dihuni Mulai Pertengahan 2024  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur  https://t.co/jYfHU5a6Lg lewat @tribunkaltim";0;0;0;0;in;103551225;1716388745350459627;tribunkaltim;https://twitter.com/tribunkaltim/status/1716388745350459627
Mon Oct 23 05:09:22 +0000 2023;1716320888977785162;"Skema Pemindahan ASN ke IKN Nusantara, 47 Tower Hunian sudah Siap Dihuni Mulai Pertengahan 2024  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur  https://t.co/jYfHU5aEAO lewat @tribunkaltim";0;0;0;0;in;103551225;1716320888977785162;tribunkaltim;https://twitter.com/tribunkaltim/status/1716320888977785162
Mon Oct 23 04:32:58 +0000 2023;1716311728966004818;"Pemilihan ibukota negara Nusantara yang baru adalah langkah penting dalam sejarah Indonesia. Bersama, kita bisa mencapai banyak hal. 🌟🇮🇩 #IbukotaNusantara" https://t.co/4xnQSdxGJx";0;0;0;1;in;1338692251841486848;1716311728966004818;Rellyk7;https://twitter.com/Rellyk7/status/1716311728966004818
Mon Oct 23 04:32:43 +0000 2023;1716311664667275297;"Pemilihan ibukota negara Nusantara yang baru adalah langkah penting dalam sejarah Indonesia. Bersama, kita bisa mencapai banyak hal. 🌟🇮🇩 #IbukotaNusantara" https://t.co/DmJjX3RX7g";0;0;0;1;in;1390318696615190531;1716311664667275297;Fajariska_Sual;https://twitter.com/Fajariska_Sual/status/1716311664667275297
Sat Oct 21 00:25:36 +0000 2023;1715524700112408946;"Ayo segera daftar dan kirimkan karya jurnalis terbaikmu ✨  #bisniscom #ekonomi #bisnis #IKN #IbuKotaNusantara #Lomba #KompetisiJurnalis";0;0;0;0;in;1455419498018656256;1715524633645273394;ikn_id;https://twitter.com/ikn_id/status/1715524700112408946
Thu Oct 19 04:30:12 +0000 2023;1714861482847211988;"“Nusantara tidak hanya akan menjadi ibu kota dari sebuah negara, tetapi akan berdiri sebagai simbol dari bagaimana dunia itu berubah,” ujar Tony Blair selaku Founder dan Executive Chairman Tony Blair Institute. &lt  #IKN #IbuKotaNusantara  https://t.co/wPUTn4JBQ1";1;1;2;8;in;23343960;1714861482847211988;kompascom;https://twitter.com/kompascom/status/1714861482847211988
Thu Oct 19 04:00:00 +0000 2023;1714853881287471256;"Tahukah kamu, SohIB? Rencananya nanti di #IKN bakal ada #TaksiTerbang, lho.  #Transportasi yg dimaksud ini mirip pesawat Nirawak (drone) yg 100% bertenaga listrik, sehingga ramah lingkungan.  @ikn_id @kemenhub151 #IndonesiaBaik #YangMudaSukaData #IbuKotaNusantara #KominfoNewsroom https://t.co/XFlaSorFqE";0;0;1;3;in;831050085534363648;1714853881287471256;IndonesiaBaikId;https://twitter.com/IndonesiaBaikId/status/1714853881287471256
Fri Oct 13 00:37:57 +0000 2023;1712628706374779273;"Bisnis Kesehatan di IKN #ikn #ibukotanusantara https://t.co/hvcJa54OPX";0;0;0;0;in;68609167;1712628706374779273;JohnTanzil;https://twitter.com/JohnTanzil/status/1712628706374779273
Wed Oct 11 07:40:57 +0000 2023;1712010381206725038;"Sungguh berbahaya! Kawasan mana saja yang sebenarnya harus dibangun hutan mangrove?   Saksikan #KickAndyShow BUMI MAKIN PANAS di link https://t.co/NSfYNM3fRM  #KerusakanLingkungan #pemanasanglobal #globalwarming #ibukotanusantara #ibukotanegara #xtendweb https://t.co/jLNeuNkOLk";0;0;1;4;in;57261519;1712010381206725038;Metro_TV;https://twitter.com/Metro_TV/status/1712010381206725038
Tue Oct 10 05:35:30 +0000 2023;1711616423284691245;"Investor IKN Nusantara bisa Pegang HGU Hampir 2 Abad, KPA: Bukan Tanah Kosong, Ada Masyarakat Adat  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investor #UUIKNBaru #konflikagraria #masyarakatadat  https://t.co/frcQJtq81p lewat @tribunkaltim";0;1;0;0;in;103551225;1711616423284691245;tribunkaltim;https://twitter.com/tribunkaltim/status/1711616423284691245
Mon Oct 09 04:21:50 +0000 2023;1711235497694281884;"Strategi Kementerian Sandiaga Uno Kembangkan Destinasi Wisata di IKN Nusantara  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #SandiagaUno #wisataIKNNusantara #Kemenparekraf  https://t.co/7MsZMJVAUW lewat @tribunkaltim";0;0;0;0;in;103551225;1711235497694281884;tribunkaltim;https://twitter.com/tribunkaltim/status/1711235497694281884
Sun Oct 08 13:39:58 +0000 2023;1711013567791767696;"Electrizen, PLN mengawal kunjungan tiga hari Presiden RI Joko Widodo ke Ibu Kota Negara (IKN) Nusantara, Penajam Paser Utara, Provinsi Kalimantan Timur.   #IKN #IbuKotaNusantara #PLNAkselerasiEBT #PLNPimpinTransisiEnergi #PLNUntukIKNNusantara #PLNUntukIbukotaNusantara https://t.co/mBkPf0CvGa";0;0;0;0;in;98561031;1711013567791767696;PLNBabel;https://twitter.com/PLNBabel/status/1711013567791767696
Sun Oct 08 12:27:51 +0000 2023;1710995420154098107;"Kontraktor dan Manajer Proyek di IKN Nusantara Bakal Diajak Menteri PUPR ke China  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #China #MenteriPUPR #China  https://t.co/qFFR2aVWMt lewat @tribunkaltim";0;0;0;0;in;103551225;1710995420154098107;tribunkaltim;https://twitter.com/tribunkaltim/status/1710995420154098107
Sun Oct 08 01:39:00 +0000 2023;1710832130044166539;"Komitmen Ganjar soal Tambang Ilegal di Sekitar IKN Nusantara, Arsjad Rasjid Singgung Penerapan Hukum  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #tambangilegal  https://t.co/IBrBL88l0m lewat @tribunkaltim";0;0;0;0;in;103551225;1710832130044166539;tribunkaltim;https://twitter.com/tribunkaltim/status/1710832130044166539
Sat Oct 07 11:58:03 +0000 2023;1710625530956148883;"Komitmen Ganjar soal Tambang Ilegal di Sekitar IKN Nusantara, Arsjad Rasjid Singgung Penerapan Hukum  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #tambangilegal  https://t.co/IBrBL88l0m lewat @tribunkaltim";0;1;0;0;in;103551225;1710625530956148883;tribunkaltim;https://twitter.com/tribunkaltim/status/1710625530956148883
Fri Oct 06 08:39:00 +0000 2023;1710213050970657062;"HGU di IKN Nusantara Maksimal 95 Tahun, Kriteria dan Ketentuannya sesuai UU IKN Baru  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #UUIKNBaru #revisiUUIKN  https://t.co/3yyzbomeOD lewat @tribunkaltim";0;0;0;0;in;103551225;1710213050970657062;tribunkaltim;https://twitter.com/tribunkaltim/status/1710213050970657062
Fri Oct 06 05:04:59 +0000 2023;1710159193209282953;"HGU di IKN Nusantara Maksimal 95 Tahun, Kriteria dan Ketentuannya sesuai UU IKN Baru  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #UUIKNBaru #revisiUUIKN   https://t.co/3yyzbomMEb lewat @tribunkaltim";0;0;0;0;in;103551225;1710159193209282953;tribunkaltim;https://twitter.com/tribunkaltim/status/1710159193209282953
Fri Oct 06 04:58:46 +0000 2023;1710157626900889801;"HGU di IKN Nusantara Maksimal 95 Tahun, Kriteria dan Ketentuannya sesuai UU IKN Baru  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #UUIKNBaru #revisiUUIKN  https://t.co/3yyzbomMEb lewat @tribunkaltim";0;0;0;0;in;103551225;1710157626900889801;tribunkaltim;https://twitter.com/tribunkaltim/status/1710157626900889801
Thu Oct 05 10:53:36 +0000 2023;1709884535805186294;"Apakah keputusan ini akan menguntungkan masyarakat atau justru merugikan masyarakat di waktu depan?   Saksikan #EconomicChallengesMetroTV Siapa Cuan di IKN di link https://t.co/v1aBFJImao  #IKN #IbuKotaNegara #IbuKotaNusantara https://t.co/7uggNzh9JJ";0;2;3;10;in;57261519;1709884535805186294;Metro_TV;https://twitter.com/Metro_TV/status/1709884535805186294
Thu Oct 05 10:50:21 +0000 2023;1709883719560147157;"Kamu tim yang pro atau kontra nih terhadap kebijakan hak guna usaha IKN?  Saksikan #EconomicChallengesMetroTV Siapa Cuan di IKN di link https://t.co/v1aBFJImao  #IKN #IbuKotaNegara #IbuKotaNusantara https://t.co/i2qCW3qcRF";0;4;5;24;in;57261519;1709883719560147157;Metro_TV;https://twitter.com/Metro_TV/status/1709883719560147157
Thu Oct 05 10:48:58 +0000 2023;1709883369520353346;"Seberapa darurat dan urgensi pindah ibukota ke IKN menurut kamu?   Saksikan #EconomicChallengesMetroTV Siapa Cuan di IKN di link https://t.co/v1aBFJImao  #IKN #IbuKotaNegara #IbuKotaNusantara https://t.co/wqaXmPDvG3";0;3;0;1;in;57261519;1709883369520353346;Metro_TV;https://twitter.com/Metro_TV/status/1709883369520353346
Thu Oct 05 10:44:24 +0000 2023;1709882223422513272;"Akankah IKN benar-benar berhasil dibangun sesuai dengan ekspetasi yang ada di tengah masyarakat?   Saksikan #EconomicChallengesMetroTV Siapa Cuan di IKN di link https://t.co/v1aBFJImao  #IKN #IbuKotaNegara #IbuKotaNusantara https://t.co/tEvgHHuam4";2;2;1;5;in;57261519;1709882223422513272;Metro_TV;https://twitter.com/Metro_TV/status/1709882223422513272
Thu Oct 05 05:36:19 +0000 2023;1709804688827375747;"Sejumlah Proyek di IKN Nusantara yang Bakal Groundbreaking pada November 2023, termasuk Bandara VVIP  #IKN #IKNNusantara #IbuKotaNegara #Sepaku #Kaltim #KalimantanTimur #IbuKotaNusantara #bandaraVVIP  https://t.co/lwUvYhifX5 lewat @tribunkaltim";0;0;0;0;in;103551225;1709804688827375747;tribunkaltim;https://twitter.com/tribunkaltim/status/1709804688827375747
Wed Oct 04 06:34:35 +0000 2023;1709456966987448554;"Revisi UU IKN Nusantara Disahkan DPR, Hanya Fraksi PKS yang Menolak, Demokrat Beri Catatan  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #revisiuuikn  https://t.co/Ajt5m71AYO lewat @tribunkaltim";0;0;0;0;in;103551225;1709456966987448554;tribunkaltim;https://twitter.com/tribunkaltim/status/1709456966987448554
Tue Oct 03 12:14:57 +0000 2023;1709180233457475899;"Presiden Joko Widodo menyatakan pemerintah telah menyiapkan beragam insentif agar Aparatur Sipil Negara (ASN) yang mau pindah ke Ibu Kota Nusantara yang berada di Kaltim.  Download #MetroTVXtend sekarang di Play Store dan App Store.  #jokowi #asn #pns #ikn #ibukotanusantara… https://t.co/4PWeW8oEp2";0;3;1;4;in;57261519;1709180233457475899;Metro_TV;https://twitter.com/Metro_TV/status/1709180233457475899
Tue Oct 03 07:51:00 +0000 2023;1709113810098037023;"nahhh kita tau harus ambil posisi di mana 🤭 #IKN #IbuKotaNusantara #Indonesia 🇮🇩✊";0;0;0;1;in;1315772326055604225;1709113810098037023;DarmawatiDe;https://twitter.com/DarmawatiDe/status/1709113810098037023
Tue Oct 03 07:27:39 +0000 2023;1709107930946314487;"DPR menyetujui revisi atas UU 3/2022 tentang Ibu Kota Negara yang diusulkan oleh pemerintah.  #revisiundangundang #UUIbuKotaNegara #IKN #ibukotanusantara #DPR #nasional https://t.co/R6SocXL7jr";0;0;0;0;in;743982727095947265;1709107930946314487;DDTCNews;https://twitter.com/DDTCNews/status/1709107930946314487
Tue Oct 03 07:19:07 +0000 2023;1709105785048051734;"Presiden RI Joko Widodo mengatakan pemerintah telah menyiapkan sejumlah insentif dan fasilitas, seperti rumah dinas hingga tunjangan untuk Aparatur Sipil Negara(ASN) yang akan pindah ke Ibu Kota Nusantara (IKN).  https://t.co/ulIVTk3Qfe #jokowidodo #asn #IKN #IbuKotaNusantara";0;0;0;0;in;1183693365449084928;1709105785048051734;gemaposID;https://twitter.com/gemaposID/status/1709105785048051734
Tue Oct 03 04:27:06 +0000 2023;1709062495133208674;"Revisi UU IKN disahkan, beberapa kebijakan dan ketentuan yang akan berlaku di IKN alami banyak perubahan.  https://t.co/Ecsy6s0hOE  #suaramerdeka #suaramerdekacom #promedia #IKN #ibukotanusantara #uuikn #dprri #pengesahan #revisiuu https://t.co/m5eHpDa0cc";0;1;0;13;in;219527452;1709062495133208674;suaramerdeka;https://twitter.com/suaramerdeka/status/1709062495133208674
Mon Oct 02 12:39:00 +0000 2023;1708823897456411006;"Revisi UU IKN, Pemerintah - DPR Dinilai Diam-diam Obral HGU 190 Tahun pada Investor IKN Nusantara  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investor #HGU #RevisiUUIKN  https://t.co/AqoYXGZqTp lewat @tribunkaltim";0;0;0;0;in;103551225;1708823897456411006;tribunkaltim;https://twitter.com/tribunkaltim/status/1708823897456411006
Mon Oct 02 06:58:29 +0000 2023;1708738205837832311;"Revisi UU IKN, Pemerintah - DPR Dinilai Diam-diam Obral HGU 190 Tahun pada Investor IKN Nusantara  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investor #HGU #RevisiUUIKN  https://t.co/AqoYXGZYIX lewat @tribunkaltim";0;0;0;0;in;103551225;1708738205837832311;tribunkaltim;https://twitter.com/tribunkaltim/status/1708738205837832311
Sun Oct 01 15:44:36 +0000 2023;1708508217758867911;"Bersama PLN, mari optimistis menuju langkah maju masa depan energi cerah di Indonesia.  #PLN #PLNUntukInfonesia #UnleashingEnergyandBeyond #IKN #IbuKotaNusantara #PLNAkselerasiEBT #PLNPimpinTransisiEnergi #PLNUntukIKNNusantara #PLNUntukIbukotaNusantara";0;0;0;0;in;1635867522040999936;1708508196841914857;travoice0401;https://twitter.com/travoice0401/status/1708508217758867911
Sun Oct 01 15:44:34 +0000 2023;1708508209043104078;"Sistem kelistrikan yang dirancang berbasis teknologi mutakhir ini mengedepankan prinsip Environmental, Social, and Governance (ESG), yang membawa energi baru terbarukan yang ramah lingkungan.  #PLN #PLNUntukInfonesia #UnleashingEnergyandBeyond #IKN #IbuKotaNusantara";0;1;0;0;in;1635867522040999936;1708508196841914857;travoice0401;https://twitter.com/travoice0401/status/1708508209043104078
Sun Oct 01 15:44:32 +0000 2023;1708508201422049740;"Pada peristiwa groundbreaking IKN tersebut, PLN menunjukkan komitmen pasokan listrik andal, dengan 312 personil dan teknologi modern, untuk menjamin listrik tanpa kedip di IKN Nusantara.  #PLN #PLNUntukInfonesia #UnleashingEnergyandBeyond #IKN #IbuKotaNusantara";0;1;0;0;in;1635867522040999936;1708508196841914857;travoice0401;https://twitter.com/travoice0401/status/1708508201422049740
Sun Oct 01 15:44:31 +0000 2023;1708508196841914857;"Electrizen, PLN mengawal kunjungan tiga hari Presiden RI Joko Widodo ke Ibu Kota Negara (IKN) Nusantara, Penajam Paser Utara, Provinsi Kalimantan Timur.    #PLN #PLNUntukInfonesia #UnleashingEnergyandBeyond #IKN #IbuKotaNusantara https://t.co/PkomhB5MoW";0;1;0;0;in;1635867522040999936;1708508196841914857;travoice0401;https://twitter.com/travoice0401/status/1708508196841914857
Sat Sep 30 03:00:01 +0000 2023;1707953418898207061;"Top!!! Masyarakat di Ibu Kota Negara (IKN) sangat terbantu berkat Pertamina yang sedang menyiapkan 50 rumah layak huni. #Pertamina #ProgramPertamina #IbuKotaNusantara #ProyekIKN https://t.co/uOKadtT498";1;0;0;0;in;1648878034844520451;1707953418898207061;pikiranrakyat22;https://twitter.com/pikiranrakyat22/status/1707953418898207061
Thu Sep 28 13:21:32 +0000 2023;1707385050499825966;"@katjaistgut Saya percaya di hutan yg dibabat jd calon #IKN #ibukotaNusantara ga kayak gini. Termasuk jg hutan yg disulap jadi lahan #foodestate itu. Satwa2 di sana pasti sudah diselamatkan dengan penuh perhatian, pemerintah kita sgt peduli hal ini.  Tapi sy sdg menyampaikan yg sebaliknya 😤";0;0;0;0;in;428953184;1707282780730868021;rafenditya;https://twitter.com/rafenditya/status/1707385050499825966
